order_id,customer_id,order_datetime,payment_method,order_status,discount_code,discount_pct,discount_amount,shipping_fee,gross_amount,net_revenue
579,478,2026-06-07 12:18:00,Prepaid,Delivered,NONE,0,0.0,0,2199.0,2199.0
580,215,2026-06-07 14:26:00,Prepaid,Delivered,NONE,0,0.0,0,1798.0,1798.0
581,479,2026-06-07 12:49:00,COD,RTO,WELCOME10,10,439.8,0,4398.0,3958.2
582,480,2026-06-09 16:38:00,Prepaid,Delivered,NONE,0,0.0,0,1099.0,1099.0
583,481,2026-06-10 12:53:00,COD,Delivered,NONE,0,0.0,0,3499.0,3499.0
584,482,2026-06-10 15:05:00,Prepaid,Delivered,REF10,10,499.6,0,4996.0,4496.4
585,259,2026-06-11 16:45:00,COD,Delivered,WELCOME10,10,99.9,49,999.0,948.1
586,483,2026-06-11 19:36:00,COD,Delivered,NONE,0,0.0,49,1398.0,1447.0
587,484,2026-06-12 14:03:00,Prepaid,Delivered,NONE,0,0.0,0,2398.0,2398.0
588,485,2026-06-12 11:48:00,COD,Delivered,NONE,0,0.0,49,1199.0,1248.0
589,21,2026-06-13 12:31:00,Prepaid,Delivered,LAUNCH15,15,149.85,0,999.0,849.15
590,486,2026-06-13 17:03:00,Prepaid,Delivered,LAUNCH15,15,329.85,0,2199.0,1869.15
591,487,2026-06-13 13:20:00,COD,Delivered,WELCOME10,10,329.7,0,3297.0,2967.3
592,473,2026-06-13 20:34:00,Prepaid,Delivered,REF10,10,549.7,0,5497.0,4947.3
593,488,2026-06-13 11:12:00,COD,Returned,NONE,0,0.0,49,1199.0,1248.0
594,464,2026-06-14 13:08:00,Prepaid,Delivered,NONE,0,0.0,0,2098.0,2098.0
595,489,2026-06-14 09:37:00,Prepaid,Delivered,NONE,0,0.0,0,9396.0,9396.0
596,490,2026-06-15 13:47:00,COD,Delivered,NONE,0,0.0,0,2199.0,2199.0
597,491,2026-06-16 20:03:00,Prepaid,Returned,WELCOME10,10,539.7,0,5397.0,4857.3
598,492,2026-06-16 10:18:00,Prepaid,Delivered,NONE,0,0.0,0,3499.0,3499.0
599,493,2026-06-16 14:28:00,COD,RTO,NONE,0,0.0,0,1998.0,1998.0
600,494,2026-06-16 10:14:00,Prepaid,Delivered,NONE,0,0.0,0,2898.0,2898.0
601,495,2026-06-17 15:21:00,Prepaid,RTO,NONE,0,0.0,0,999.0,999.0
602,496,2026-06-18 17:11:00,Prepaid,Delivered,NONE,0,0.0,0,1499.0,1499.0
603,497,2026-06-18 11:06:00,Prepaid,Delivered,LAUNCH15,15,1709.4,0,11396.0,9686.6
604,498,2026-06-18 20:07:00,COD,RTO,FESTIVE20,20,299.8,49,1499.0,1248.2
605,499,2026-06-18 19:43:00,COD,Delivered,REF10,10,229.9,0,2299.0,2069.1
606,500,2026-06-19 09:06:00,Prepaid,Delivered,NONE,0,0.0,0,2997.0,2997.0
607,135,2026-06-20 18:36:00,COD,Delivered,FESTIVE20,20,459.8,0,2299.0,1839.2
608,501,2026-06-20 08:10:00,COD,RTO,NONE,0,0.0,0,1998.0,1998.0
609,135,2026-06-20 17:37:00,COD,Delivered,NONE,0,0.0,0,2098.0,2098.0
610,502,2026-06-20 16:45:00,Prepaid,Delivered,REF10,10,199.8,0,1998.0,1798.2
611,503,2026-06-20 12:32:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
612,504,2026-06-21 10:47:00,COD,Delivered,LAUNCH15,15,329.85,0,2199.0,1869.15
613,505,2026-06-21 17:01:00,COD,Delivered,NONE,0,0.0,0,2198.0,2198.0
614,506,2026-06-21 17:31:00,COD,Delivered,LAUNCH15,15,344.85,0,2299.0,1954.15
615,507,2026-06-22 08:17:00,COD,Delivered,NONE,0,0.0,0,4397.0,4397.0
616,408,2026-06-23 23:15:00,COD,Delivered,NONE,0,0.0,49,1398.0,1447.0
617,508,2026-06-23 18:22:00,Prepaid,Delivered,FESTIVE20,20,399.6,0,1998.0,1598.4
618,509,2026-06-23 12:20:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
619,510,2026-06-23 13:07:00,COD,Delivered,WELCOME10,10,149.9,49,1499.0,1398.1
620,511,2026-06-24 11:12:00,COD,RTO,NONE,0,0.0,0,3097.0,3097.0
621,512,2026-06-24 16:54:00,COD,Delivered,REF10,10,229.9,0,2299.0,2069.1
622,513,2026-06-24 15:06:00,COD,Delivered,NONE,0,0.0,49,1398.0,1447.0
623,514,2026-06-24 15:55:00,Prepaid,RTO,REF10,10,199.8,0,1998.0,1798.2
624,515,2026-06-24 14:11:00,Prepaid,Delivered,NONE,0,0.0,0,2198.0,2198.0
625,516,2026-06-24 19:02:00,Prepaid,Delivered,LAUNCH15,15,914.4,0,6096.0,5181.6
626,381,2026-06-24 14:01:00,COD,Delivered,NONE,0,0.0,0,2098.0,2098.0
627,517,2026-06-25 19:35:00,COD,Cancelled,NONE,0,0.0,0,4097.0,4097.0
628,518,2026-06-26 14:05:00,COD,Delivered,NONE,0,0.0,0,1998.0,1998.0
629,519,2026-06-26 23:55:00,Prepaid,Delivered,NONE,0,0.0,0,5597.0,5597.0
630,520,2026-06-26 10:06:00,Prepaid,Delivered,FESTIVE20,20,599.4,0,2997.0,2397.6
631,63,2026-06-27 17:39:00,Prepaid,Delivered,NONE,0,0.0,0,1299.0,1299.0
632,331,2026-06-27 20:27:00,COD,Delivered,NONE,0,0.0,0,3397.0,3397.0
633,521,2026-06-27 15:50:00,COD,Delivered,NONE,0,0.0,0,6496.0,6496.0
634,96,2026-06-27 09:32:00,Prepaid,Delivered,FESTIVE20,20,399.6,0,1998.0,1598.4
635,522,2026-06-27 14:18:00,COD,Delivered,NONE,0,0.0,49,1199.0,1248.0
636,523,2026-06-27 23:53:00,COD,Delivered,NONE,0,0.0,49,1099.0,1148.0
637,524,2026-06-27 23:02:00,Prepaid,Delivered,NONE,0,0.0,0,2697.0,2697.0
638,156,2026-06-28 18:18:00,Prepaid,Delivered,NONE,0,0.0,0,6997.0,6997.0
639,525,2026-06-28 15:44:00,Prepaid,Delivered,LAUNCH15,15,914.55,0,6097.0,5182.45
640,526,2026-06-28 08:29:00,Prepaid,Delivered,NONE,0,0.0,0,5397.0,5397.0
641,527,2026-06-28 17:15:00,COD,Delivered,NONE,0,0.0,49,1199.0,1248.0
642,528,2026-06-28 12:03:00,Prepaid,Returned,NONE,0,0.0,0,1199.0,1199.0
643,529,2026-06-28 12:12:00,Prepaid,Returned,NONE,0,0.0,0,1299.0,1299.0
644,530,2026-06-29 10:15:00,COD,RTO,NONE,0,0.0,0,2198.0,2198.0
645,531,2026-06-29 19:33:00,COD,Returned,NONE,0,0.0,0,1998.0,1998.0
646,532,2026-06-30 09:29:00,COD,Delivered,LAUNCH15,15,374.7,0,2498.0,2123.3
647,221,2026-06-30 13:50:00,COD,Returned,NONE,0,0.0,0,4097.0,4097.0
648,533,2026-06-30 09:25:00,Prepaid,Delivered,WELCOME10,10,479.8,0,4798.0,4318.2
649,534,2026-06-30 13:52:00,Prepaid,Delivered,LAUNCH15,15,764.4,0,5096.0,4331.6
650,402,2026-06-30 17:55:00,Prepaid,Delivered,NONE,0,0.0,0,2598.0,2598.0
651,535,2026-07-01 15:03:00,Prepaid,Delivered,NONE,0,0.0,0,2199.0,2199.0
652,536,2026-07-01 23:06:00,Prepaid,Cancelled,NONE,0,0.0,0,2299.0,2299.0
653,258,2026-07-02 15:44:00,Prepaid,Cancelled,NONE,0,0.0,0,2199.0,2199.0
654,95,2026-07-02 16:06:00,COD,Delivered,NONE,0,0.0,0,2498.0,2498.0
655,537,2026-07-02 19:55:00,Prepaid,Delivered,REF10,10,129.9,0,1299.0,1169.1
656,439,2026-07-02 13:10:00,Prepaid,Delivered,NONE,0,0.0,0,1299.0,1299.0
657,538,2026-07-02 15:39:00,COD,RTO,LAUNCH15,15,239.85,49,1599.0,1408.15
658,539,2026-07-02 13:38:00,Prepaid,Delivered,LAUNCH15,15,149.85,0,999.0,849.15
659,540,2026-07-02 15:27:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
660,541,2026-07-03 22:02:00,Prepaid,Delivered,NONE,0,0.0,0,1499.0,1499.0
661,369,2026-07-03 23:54:00,Prepaid,Delivered,WELCOME10,10,99.9,0,999.0,899.1
662,454,2026-07-04 12:52:00,Prepaid,Delivered,FESTIVE20,20,639.6,0,3198.0,2558.4
663,542,2026-07-04 11:08:00,Prepaid,Delivered,FESTIVE20,20,419.6,0,2098.0,1678.4
664,274,2026-07-04 17:55:00,Prepaid,Delivered,LAUNCH15,15,329.7,0,2198.0,1868.3
665,462,2026-07-04 11:49:00,COD,Delivered,NONE,0,0.0,0,4796.0,4796.0
666,447,2026-07-05 17:47:00,COD,Delivered,NONE,0,0.0,49,1199.0,1248.0
667,543,2026-07-05 10:04:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
668,544,2026-07-06 22:19:00,Prepaid,Returned,NONE,0,0.0,0,1499.0,1499.0
669,545,2026-07-06 23:53:00,COD,RTO,NONE,0,0.0,0,4197.0,4197.0
670,546,2026-07-07 13:28:00,COD,Delivered,WELCOME10,10,199.8,0,1998.0,1798.2
671,547,2026-07-08 19:32:00,COD,RTO,LAUNCH15,15,179.85,49,1199.0,1068.15
672,548,2026-07-08 08:22:00,Prepaid,Delivered,NONE,0,0.0,0,3498.0,3498.0
673,549,2026-07-08 19:35:00,Prepaid,Delivered,WELCOME10,10,219.9,0,2199.0,1979.1
674,550,2026-07-08 23:18:00,Prepaid,Delivered,NONE,0,0.0,0,3499.0,3499.0
675,551,2026-07-09 23:28:00,COD,Delivered,REF10,10,489.7,0,4897.0,4407.3
676,552,2026-07-09 10:07:00,COD,Delivered,NONE,0,0.0,0,4496.0,4496.0
677,355,2026-07-09 08:07:00,Prepaid,Delivered,NONE,0,0.0,0,1599.0,1599.0
678,84,2026-07-09 13:29:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
679,553,2026-07-10 14:38:00,COD,Delivered,NONE,0,0.0,49,1099.0,1148.0
680,431,2026-07-10 14:47:00,COD,Delivered,NONE,0,0.0,0,4597.0,4597.0
681,554,2026-07-10 17:43:00,COD,Delivered,LAUNCH15,15,419.7,0,2798.0,2378.3
682,10,2026-07-10 14:58:00,COD,Delivered,NONE,0,0.0,49,699.0,748.0
683,555,2026-07-11 11:03:00,COD,Cancelled,NONE,0,0.0,49,999.0,1048.0
684,384,2026-07-11 10:33:00,Prepaid,Delivered,FESTIVE20,20,239.8,0,1199.0,959.2
685,556,2026-07-11 11:20:00,COD,Delivered,FESTIVE20,20,739.4,0,3697.0,2957.6
686,557,2026-07-11 17:20:00,COD,Delivered,REF10,10,149.9,49,1499.0,1398.1
687,558,2026-07-11 09:49:00,Prepaid,Delivered,NONE,0,0.0,0,1199.0,1199.0
688,442,2026-07-12 16:17:00,COD,Delivered,LAUNCH15,15,569.7,0,3798.0,3228.3
689,559,2026-07-12 22:55:00,COD,Delivered,FESTIVE20,20,439.8,0,2199.0,1759.2
690,49,2026-07-12 18:48:00,Prepaid,Delivered,NONE,0,0.0,0,1998.0,1998.0
691,560,2026-07-12 15:23:00,COD,RTO,NONE,0,0.0,49,999.0,1048.0
692,81,2026-07-12 10:09:00,Prepaid,Cancelled,WELCOME10,10,99.9,0,999.0,899.1
693,561,2026-07-12 12:16:00,Prepaid,Delivered,LAUNCH15,15,299.7,0,1998.0,1698.3
694,562,2026-07-13 15:23:00,Prepaid,Delivered,NONE,0,0.0,0,999.0,999.0
695,563,2026-07-14 13:51:00,COD,Delivered,LAUNCH15,15,164.85,49,1099.0,983.15
696,409,2026-07-14 13:26:00,COD,Delivered,NONE,0,0.0,49,699.0,748.0
697,564,2026-07-15 12:06:00,Prepaid,Delivered,WELCOME10,10,559.7,0,5597.0,5037.3
698,266,2026-07-15 13:21:00,Prepaid,Delivered,FESTIVE20,20,199.8,0,999.0,799.2
699,565,2026-07-15 21:33:00,COD,Delivered,NONE,0,0.0,0,3499.0,3499.0
700,566,2026-07-16 15:16:00,COD,Delivered,FESTIVE20,20,899.4,0,4497.0,3597.6
701,490,2026-07-16 20:57:00,COD,Delivered,NONE,0,0.0,49,1199.0,1248.0
702,35,2026-07-16 11:17:00,Prepaid,Cancelled,NONE,0,0.0,0,2498.0,2498.0
703,567,2026-07-17 16:14:00,Prepaid,Delivered,NONE,0,0.0,0,999.0,999.0
704,568,2026-07-17 14:00:00,COD,Delivered,NONE,0,0.0,49,699.0,748.0
705,569,2026-07-17 12:32:00,COD,RTO,REF10,10,129.9,49,1299.0,1218.1
706,213,2026-07-18 11:30:00,Prepaid,Delivered,FESTIVE20,20,239.8,0,1199.0,959.2
707,368,2026-07-18 13:46:00,COD,Delivered,LAUNCH15,15,179.85,49,1199.0,1068.15
708,290,2026-07-19 14:51:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
709,570,2026-07-19 12:19:00,COD,Delivered,LAUNCH15,15,314.7,0,2098.0,1783.3
710,571,2026-07-20 20:11:00,Prepaid,Delivered,FESTIVE20,20,1159.4,0,5797.0,4637.6
711,572,2026-07-20 14:41:00,Prepaid,Delivered,NONE,0,0.0,0,1499.0,1499.0
712,573,2026-07-20 17:24:00,COD,Returned,NONE,0,0.0,0,2698.0,2698.0
713,574,2026-07-20 12:19:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
714,575,2026-07-20 23:06:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
715,576,2026-07-21 10:00:00,COD,Delivered,WELCOME10,10,319.8,0,3198.0,2878.2
716,577,2026-07-21 13:04:00,COD,Returned,WELCOME10,10,99.9,49,999.0,948.1
717,578,2026-07-21 20:44:00,COD,Returned,REF10,10,199.8,0,1998.0,1798.2
718,579,2026-07-22 14:20:00,COD,Cancelled,REF10,10,219.9,0,2199.0,1979.1
719,580,2026-07-23 17:00:00,COD,Delivered,NONE,0,0.0,0,3499.0,3499.0
720,581,2026-07-23 15:16:00,COD,RTO,NONE,0,0.0,49,1099.0,1148.0
721,147,2026-07-23 21:56:00,COD,Delivered,REF10,10,149.9,49,1499.0,1398.1
722,582,2026-07-23 11:42:00,COD,Cancelled,WELCOME10,10,99.9,49,999.0,948.1
723,583,2026-07-24 10:35:00,Prepaid,Delivered,NONE,0,0.0,0,1299.0,1299.0
724,57,2026-07-24 11:01:00,Prepaid,Delivered,FESTIVE20,20,459.8,0,2299.0,1839.2
725,584,2026-07-24 17:54:00,COD,Delivered,NONE,0,0.0,0,4997.0,4997.0
726,269,2026-07-24 21:06:00,COD,Returned,NONE,0,0.0,0,5698.0,5698.0
727,585,2026-07-24 11:33:00,COD,Delivered,NONE,0,0.0,0,2998.0,2998.0
728,586,2026-07-25 14:54:00,COD,Delivered,NONE,0,0.0,49,1099.0,1148.0
729,530,2026-07-25 16:25:00,COD,Delivered,REF10,10,99.9,49,999.0,948.1
730,587,2026-07-26 21:05:00,COD,Delivered,NONE,0,0.0,49,1299.0,1348.0
731,588,2026-07-26 15:55:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
732,589,2026-07-26 10:56:00,Prepaid,Delivered,NONE,0,0.0,0,1499.0,1499.0
733,273,2026-07-26 14:00:00,Prepaid,Delivered,WELCOME10,10,309.8,0,3098.0,2788.2
734,463,2026-07-26 13:17:00,COD,Delivered,REF10,10,449.8,0,4498.0,4048.2
735,53,2026-07-27 19:26:00,Prepaid,Delivered,NONE,0,0.0,0,2299.0,2299.0
736,202,2026-07-27 12:44:00,COD,Delivered,WELCOME10,10,319.8,0,3198.0,2878.2
737,590,2026-07-27 11:34:00,COD,Delivered,NONE,0,0.0,0,3298.0,3298.0
738,591,2026-07-27 16:56:00,Prepaid,Delivered,NONE,0,0.0,0,999.0,999.0
739,592,2026-07-28 12:51:00,COD,Delivered,FESTIVE20,20,259.8,49,1299.0,1088.2
740,83,2026-07-28 23:00:00,COD,Delivered,NONE,0,0.0,0,3598.0,3598.0
741,21,2026-07-28 15:58:00,COD,Delivered,NONE,0,0.0,0,4697.0,4697.0
742,593,2026-07-28 08:17:00,Prepaid,Delivered,NONE,0,0.0,0,3499.0,3499.0
743,594,2026-07-29 10:49:00,Prepaid,Delivered,NONE,0,0.0,0,2098.0,2098.0
744,595,2026-07-29 12:53:00,COD,Delivered,NONE,0,0.0,0,2299.0,2299.0
745,596,2026-07-31 20:46:00,Prepaid,Delivered,NONE,0,0.0,0,4297.0,4297.0
746,241,2026-08-01 11:38:00,Prepaid,Delivered,REF10,10,349.9,0,3499.0,3149.1
747,525,2026-08-01 16:34:00,Prepaid,Delivered,WELCOME10,10,449.8,0,4498.0,4048.2
748,597,2026-08-01 11:14:00,Prepaid,Delivered,NONE,0,0.0,0,5997.0,5997.0
749,52,2026-08-03 23:28:00,COD,Delivered,LAUNCH15,15,344.85,0,2299.0,1954.15
750,598,2026-08-03 18:14:00,Prepaid,Delivered,NONE,0,0.0,0,999.0,999.0
751,437,2026-08-03 08:53:00,COD,Delivered,NONE,0,0.0,49,1099.0,1148.0
752,47,2026-08-05 16:05:00,COD,RTO,LAUNCH15,15,239.85,49,1599.0,1408.15
753,599,2026-08-06 20:28:00,Prepaid,Delivered,NONE,0,0.0,0,2199.0,2199.0
754,600,2026-08-06 18:17:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
755,357,2026-08-06 08:22:00,COD,Returned,WELCOME10,10,69.9,49,699.0,678.1
756,601,2026-08-07 09:30:00,Prepaid,Delivered,NONE,0,0.0,0,1199.0,1199.0
757,262,2026-08-07 17:47:00,COD,RTO,NONE,0,0.0,0,4398.0,4398.0
758,602,2026-08-08 14:28:00,Prepaid,Delivered,WELCOME10,10,419.8,0,4198.0,3778.2
759,603,2026-08-08 20:35:00,Prepaid,Delivered,FESTIVE20,20,299.8,0,1499.0,1199.2
760,604,2026-08-08 16:00:00,COD,Delivered,REF10,10,99.9,49,999.0,948.1
761,450,2026-08-09 12:22:00,COD,Delivered,NONE,0,0.0,49,1299.0,1348.0
762,317,2026-08-09 18:23:00,COD,Delivered,FESTIVE20,20,739.4,0,3697.0,2957.6
763,605,2026-08-09 12:33:00,COD,Delivered,NONE,0,0.0,49,1099.0,1148.0
764,408,2026-08-09 18:51:00,Prepaid,RTO,WELCOME10,10,119.9,0,1199.0,1079.1
765,297,2026-08-10 08:34:00,Prepaid,Delivered,NONE,0,0.0,0,3198.0,3198.0
766,606,2026-08-10 23:53:00,Prepaid,Delivered,NONE,0,0.0,0,1398.0,1398.0
767,607,2026-08-10 08:59:00,COD,Delivered,NONE,0,0.0,0,2398.0,2398.0
768,608,2026-08-10 16:11:00,COD,Delivered,NONE,0,0.0,0,4598.0,4598.0
769,213,2026-08-10 23:30:00,COD,Delivered,NONE,0,0.0,49,699.0,748.0
770,609,2026-08-10 15:51:00,Prepaid,Delivered,FESTIVE20,20,199.8,0,999.0,799.2
771,610,2026-08-11 14:44:00,Prepaid,Delivered,NONE,0,0.0,0,699.0,699.0
772,38,2026-08-11 08:59:00,Prepaid,Delivered,NONE,0,0.0,0,2598.0,2598.0
773,611,2026-08-11 11:40:00,Prepaid,Delivered,WELCOME10,10,419.7,0,4197.0,3777.3
774,612,2026-08-11 21:01:00,COD,Delivered,NONE,0,0.0,49,1299.0,1348.0
775,613,2026-08-11 23:51:00,COD,RTO,NONE,0,0.0,49,1199.0,1248.0
776,614,2026-08-11 18:46:00,Prepaid,RTO,NONE,0,0.0,0,1299.0,1299.0
777,606,2026-08-12 21:18:00,COD,RTO,NONE,0,0.0,0,2498.0,2498.0
778,615,2026-08-12 17:27:00,COD,RTO,WELCOME10,10,219.9,0,2199.0,1979.1
779,616,2026-08-13 16:40:00,COD,Delivered,NONE,0,0.0,0,2298.0,2298.0
780,617,2026-08-14 22:57:00,COD,RTO,NONE,0,0.0,49,999.0,1048.0
781,112,2026-08-14 20:46:00,COD,Delivered,LAUNCH15,15,164.85,49,1099.0,983.15
782,618,2026-08-15 17:44:00,Prepaid,Delivered,NONE,0,0.0,0,1499.0,1499.0
783,619,2026-08-15 18:26:00,COD,RTO,NONE,0,0.0,49,999.0,1048.0
784,620,2026-08-15 16:28:00,Prepaid,Delivered,NONE,0,0.0,0,7796.0,7796.0
785,621,2026-08-16 13:20:00,COD,Delivered,LAUNCH15,15,224.85,49,1499.0,1323.15
786,258,2026-08-16 14:52:00,Prepaid,Delivered,WELCOME10,10,349.8,0,3498.0,3148.2
787,622,2026-08-16 14:21:00,Prepaid,Delivered,NONE,0,0.0,0,4598.0,4598.0
788,264,2026-08-16 14:29:00,COD,Cancelled,NONE,0,0.0,49,999.0,1048.0
789,623,2026-08-17 19:28:00,COD,Delivered,NONE,0,0.0,0,3097.0,3097.0
790,624,2026-08-17 10:16:00,Prepaid,Delivered,NONE,0,0.0,0,999.0,999.0
791,625,2026-08-17 18:04:00,COD,Delivered,NONE,0,0.0,0,2298.0,2298.0
792,92,2026-08-18 11:08:00,COD,Delivered,FESTIVE20,20,199.8,49,999.0,848.2
793,626,2026-08-18 15:04:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
794,412,2026-08-19 15:35:00,Prepaid,Delivered,FESTIVE20,20,699.8,0,3499.0,2799.2
795,627,2026-08-19 10:30:00,COD,Delivered,NONE,0,0.0,0,4498.0,4498.0
796,628,2026-08-20 17:36:00,COD,RTO,NONE,0,0.0,0,2199.0,2199.0
797,629,2026-08-21 13:30:00,Prepaid,Delivered,REF10,10,99.9,0,999.0,899.1
798,42,2026-08-21 16:45:00,COD,Delivered,NONE,0,0.0,49,699.0,748.0
799,273,2026-08-21 21:00:00,Prepaid,Delivered,NONE,0,0.0,0,2697.0,2697.0
800,630,2026-08-22 14:21:00,Prepaid,Delivered,NONE,0,0.0,0,1599.0,1599.0
801,631,2026-08-22 17:15:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
802,625,2026-08-22 10:46:00,COD,Delivered,NONE,0,0.0,0,3197.0,3197.0
803,281,2026-08-22 13:29:00,Prepaid,Delivered,NONE,0,0.0,0,2299.0,2299.0
804,532,2026-08-23 09:31:00,Prepaid,Delivered,NONE,0,0.0,0,4598.0,4598.0
805,405,2026-08-23 14:47:00,Prepaid,Delivered,NONE,0,0.0,0,2498.0,2498.0
806,632,2026-08-23 13:17:00,COD,Delivered,NONE,0,0.0,0,3798.0,3798.0
807,36,2026-08-23 08:03:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0
808,633,2026-08-23 16:04:00,Prepaid,Delivered,NONE,0,0.0,0,3499.0,3499.0
809,634,2026-08-24 13:36:00,Prepaid,Delivered,NONE,0,0.0,0,2199.0,2199.0
810,330,2026-08-24 19:09:00,Prepaid,Delivered,REF10,10,369.8,0,3698.0,3328.2
811,635,2026-08-24 17:19:00,Prepaid,Delivered,LAUNCH15,15,374.7,0,2498.0,2123.3
812,333,2026-08-24 21:35:00,Prepaid,Returned,NONE,0,0.0,0,2298.0,2298.0
813,636,2026-08-25 12:04:00,COD,Delivered,WELCOME10,10,249.8,0,2498.0,2248.2
814,637,2026-08-25 17:05:00,COD,Delivered,FESTIVE20,20,939.4,0,4697.0,3757.6
815,638,2026-08-25 09:12:00,Prepaid,Delivered,LAUNCH15,15,764.4,0,5096.0,4331.6
816,186,2026-08-26 11:52:00,COD,Delivered,NONE,0,0.0,0,2199.0,2199.0
817,639,2026-08-26 14:52:00,COD,Delivered,LAUNCH15,15,149.85,49,999.0,898.15
818,640,2026-08-26 13:33:00,Prepaid,Delivered,FESTIVE20,20,659.6,0,3298.0,2638.4
819,57,2026-08-27 18:31:00,Prepaid,Delivered,NONE,0,0.0,0,999.0,999.0
820,166,2026-08-27 09:24:00,COD,Delivered,NONE,0,0.0,0,2198.0,2198.0
821,530,2026-08-27 08:22:00,COD,Delivered,NONE,0,0.0,0,1499.0,1499.0
822,583,2026-08-28 13:20:00,Prepaid,Delivered,NONE,0,0.0,0,999.0,999.0
823,641,2026-08-28 14:30:00,Prepaid,RTO,REF10,10,149.9,0,1499.0,1349.1
824,642,2026-08-29 10:57:00,Prepaid,Delivered,NONE,0,0.0,0,2098.0,2098.0
825,643,2026-08-30 19:57:00,Prepaid,RTO,NONE,0,0.0,0,4396.0,4396.0
826,644,2026-08-30 14:01:00,COD,Delivered,WELCOME10,10,119.9,49,1199.0,1128.1
827,645,2026-08-30 13:06:00,COD,Delivered,FESTIVE20,20,1159.4,0,5797.0,4637.6
828,78,2026-08-30 16:01:00,Prepaid,Delivered,NONE,0,0.0,0,4598.0,4598.0
829,646,2026-08-30 09:03:00,Prepaid,Delivered,WELCOME10,10,479.7,0,4797.0,4317.3
830,647,2026-08-30 16:10:00,Prepaid,Delivered,NONE,0,0.0,0,1299.0,1299.0
831,415,2026-08-31 19:09:00,COD,Delivered,NONE,0,0.0,0,4498.0,4498.0
832,421,2026-08-31 21:49:00,COD,RTO,NONE,0,0.0,0,3498.0,3498.0
833,648,2026-08-31 14:55:00,Prepaid,Returned,NONE,0,0.0,0,3297.0,3297.0
834,189,2026-08-31 12:56:00,Prepaid,Delivered,NONE,0,0.0,0,1099.0,1099.0
835,623,2026-08-31 22:01:00,Prepaid,Delivered,NONE,0,0.0,0,2498.0,2498.0
